Nuke60RetireYear,pca,tech,coolingwatertech,cap
2084,p75,hydro,none,1.0
2084,p82,coal-new,none,208.0
2084,p9,hydro,none,167.7
2084,p9,pumped-hydro,none,808.0
2085,p10,hydro,none,4.1
2085,p11,hydro,none,5.9
2085,p122,hydro,none,115.3
2085,p126,hydro,none,9.899999999999999
2085,p127,hydro,none,33.1
2085,p129,hydro,none,0.7000000000000001
2085,p130,hydro,none,12.0
2085,p131,hydro,none,25.7
2085,p134,hydro,none,23.9
2085,p15,hydro,none,3.5999999999999996
2085,p16,hydro,none,4.6
2085,p18,hydro,none,2.0
2085,p2,hydro,none,0.1
2085,p23,coal-new,none,100.0
2085,p25,hydro,none,2.3
2085,p3,hydro,none,234.3
2085,p33,hydro,none,10.1
2085,p34,coal-new,none,750.0
2085,p4,hydro,none,101.4
2085,p43,hydro,none,9.299999999999999
2085,p5,hydro,none,3.3
2085,p54,coal-new,none,882.0
2085,p58,coal-new,none,628.0
2085,p63,coal-new,none,840.0
2085,p65,coal-new,none,785.0
2085,p7,hydro,none,2.9
2085,p79,coal-new,none,634.0
2085,p81,hydro,none,0.3
2085,p85,coal-new,none,670.0
2085,p9,hydro,none,31.799999999999997
2085,p90,hydro,none,266.2
2085,p94,hydro,none,252.0
2085,p95,hydro,none,1.5
2085,p96,hydro,none,84.0
2085,p97,hydro,none,4.0
2085,p98,hydro,none,1.2
2085,p99,pumped-hydro,none,3003.0
2086,p10,hydro,none,19.3
2086,p103,hydro,none,1.6
2086,p11,hydro,none,1.4
2086,p112,hydro,none,0.8
2086,p122,hydro,none,75.0
2086,p127,hydro,none,69.4
2086,p129,hydro,none,9.9
2086,p130,hydro,none,17.599999999999998
2086,p132,hydro,none,4.0
2086,p134,hydro,none,14.2
2086,p15,hydro,none,3.3
2086,p16,hydro,none,11.5
2086,p2,hydro,none,1.4
2086,p25,hydro,none,6.2
2086,p3,hydro,none,233.6
2086,p33,hydro,none,1.0
2086,p44,hydro,none,0.7
2086,p46,hydro,none,3.2
2086,p5,hydro,none,4.3
2086,p63,coal-new,none,825.0
2086,p74,hydro,none,0.9
2086,p8,hydro,none,5.0
2086,p81,hydro,none,0.3
2086,p9,hydro,none,74.2
2086,p94,hydro,none,86.1
2086,p95,hydro,none,3.0
2086,p99,hydro,none,2.5
2087,p10,hydro,none,37.4
2087,p11,hydro,none,1.0
2087,p112,hydro,none,0.8
2087,p115,hydro,none,4.2
2087,p118,hydro,none,5.0
2087,p127,hydro,none,52.20000000000002
2087,p129,hydro,none,3.9
2087,p130,hydro,none,4.6
2087,p134,hydro,none,29.1
2087,p15,hydro,none,12.099999999999998
2087,p2,hydro,none,3.2
2087,p26,hydro,none,4.4
2087,p33,hydro,none,4.8
2087,p4,hydro,none,26.8
2087,p5,hydro,none,0.3
2087,p6,hydro,none,1.6
2087,p9,hydro,none,59.1
2087,p9,pumped-hydro,none,199.8
2087,p92,hydro,none,0.5
2087,p95,hydro,none,0.7
2087,p99,hydro,none,1.0
2088,p103,hydro,none,1.6
2088,p112,hydro,none,6.0
2088,p115,hydro,none,14.0
2088,p116,hydro,none,19.0
2088,p122,hydro,none,8.4
2088,p127,hydro,none,15.9
2088,p129,hydro,none,32.699999999999996
2088,p130,hydro,none,1.5
2088,p134,hydro,none,23.5
2088,p15,hydro,none,83.60000000000001
2088,p16,hydro,none,25.4
2088,p2,hydro,none,1.8
2088,p25,hydro,none,1.8
2088,p31,hydro,none,8.0
2088,p33,hydro,none,5.5
2088,p43,hydro,none,7.9
2088,p46,hydro,none,25.0
2088,p56,hydro,none,17.0
2088,p74,hydro,none,9.5
2088,p75,hydro,none,0.3
2088,p76,hydro,none,6.2
2088,p8,hydro,none,29.9
2088,p80,hydro,none,2.0
2088,p85,hydro,none,42.4
2088,p9,hydro,none,17.0
2088,p94,hydro,none,1.4
2089,p1,hydro,none,22.8
2089,p10,hydro,none,14.8
2089,p105,hydro,none,4.0
2089,p115,hydro,none,4.0
2089,p12,hydro,none,3.8
2089,p122,hydro,none,12.2
2089,p127,hydro,none,2.2
2089,p129,hydro,none,3.1999999999999997
2089,p130,hydro,none,1.2
2089,p132,hydro,none,8.600000000000001
2089,p134,hydro,none,28.2
2089,p14,hydro,none,2.1
2089,p15,hydro,none,8.7
2089,p17,hydro,none,9.7
2089,p25,hydro,none,1.0
2089,p31,hydro,none,43.8
2089,p34,hydro,none,5.8
2089,p5,hydro,none,5.4
2089,p50,hydro,none,29.6
2089,p6,hydro,none,1.0
2089,p64,hydro,none,6.0
2089,p66,hydro,none,8.0
2089,p7,hydro,none,1.8
2089,p9,hydro,none,311.0
2089,p95,hydro,none,6.0
2090,p1,hydro,none,17.6
2090,p10,hydro,none,33.8
2090,p103,hydro,none,7.0
2090,p115,hydro,none,31.4
2090,p127,hydro,none,20.7
2090,p129,hydro,none,4.8
2090,p130,hydro,none,5.0
2090,p132,hydro,none,2.4000000000000004
2090,p134,hydro,none,28.0
2090,p14,hydro,none,18.0
2090,p15,hydro,none,17.200000000000003
2090,p16,hydro,none,4.5
2090,p4,hydro,none,6.6
2090,p58,hydro,none,192.0
2090,p9,hydro,none,20.9
2090,p99,hydro,none,4.5
2091,p116,hydro,none,0.9
2091,p127,hydro,none,28.599999999999998
2091,p25,hydro,none,1.8
2091,p5,hydro,none,5.0
2091,p80,hydro,none,1.2000000000000002
2091,p95,pumped-hydro,none,1360.0
2092,p10,hydro,none,74.0
2092,p127,hydro,none,3.0
2092,p15,hydro,none,1.3
2092,p16,hydro,none,60.3
2092,p21,hydro,none,18.0
2092,p3,hydro,none,15.0
2092,p34,hydro,none,1.2
2092,p43,hydro,none,4.0
2092,p56,hydro,none,1.3
2092,p63,hydro,none,2.0
2092,p9,hydro,none,14.5
2093,p10,hydro,none,3.6
2093,p10,pumped-hydro,none,3.6
2093,p127,hydro,none,3.4
2093,p129,hydro,none,7.5
2093,p15,hydro,none,16.0
2093,p16,hydro,none,10.5
2093,p25,hydro,none,1.1
2093,p28,hydro,none,19.5
2093,p28,pumped-hydro,none,40.0
2093,p33,hydro,none,4.0
2093,p34,hydro,none,11.4
2093,p46,hydro,none,1.1
2093,p7,hydro,none,6.7
2093,p85,hydro,none,17.0
2093,p9,hydro,none,25.299999999999997
2093,p94,hydro,none,0.9
2093,p99,hydro,none,2.9
2094,p1,hydro,none,3.7
2094,p10,hydro,none,98.9
2094,p114,hydro,none,2.0
2094,p127,hydro,none,14.0
2094,p15,hydro,none,30.8
2094,p16,hydro,none,4.8
2094,p2,hydro,none,85.5
2094,p21,hydro,none,4.5
2094,p3,hydro,none,16.0
2094,p5,hydro,none,7.0
2094,p94,hydro,none,2.3
2095,p1,hydro,none,16.8
2095,p127,hydro,none,44.0
2095,p130,hydro,none,1.9
2095,p132,hydro,none,1.4
2095,p15,hydro,none,9.4
2095,p16,hydro,none,43.1
2095,p94,pumped-hydro,none,1035.0
2096,p10,hydro,none,32.400000000000006
2096,p104,hydro,none,4.8
2096,p80,hydro,none,6.8
2096,p95,hydro,none,8.6
2096,p97,hydro,none,5.4
2097,p15,hydro,none,20.0
2097,p2,hydro,none,9.0
2097,p34,hydro,none,28.0
2097,p97,hydro,none,0.8
2098,p25,hydro,none,2.1
2099,p10,hydro,none,3.1
2099,p116,hydro,none,42.0
2099,p127,hydro,none,32.6
2099,p80,hydro,none,6.0
2099,p85,hydro,none,35.0
2100,p33,hydro,none,3.3
2100,p97,hydro,none,0.4
2101,p10,hydro,none,29.700000000000003
2101,p101,hydro,none,14.5
2101,p116,hydro,none,80.0
2101,p131,hydro,none,2.0
2101,p80,hydro,none,6.0
2102,p101,hydro,none,14.5
2102,p11,hydro,none,1.0
2102,p127,hydro,none,1.6
2102,p94,pumped-hydro,none,328.0
2103,p101,hydro,none,14.5
2103,p127,hydro,none,6.300000000000001
2103,p94,hydro,none,60.0
2104,p112,hydro,none,2.1
2104,p15,hydro,none,3.3000000000000003
2104,p18,hydro,none,7.5
2104,p33,hydro,none,3.5
2104,p94,hydro,none,60.0
2105,p103,hydro,none,0.2
2105,p90,hydro,none,18.6
2105,p94,hydro,none,6.8
2106,p131,hydro,none,0.6
2106,p15,hydro,none,0.8
2106,p2,hydro,none,13.8
2106,p3,hydro,none,0.4
2106,p34,hydro,none,0.5
2106,p85,hydro,none,4.3
2107,p109,hydro,none,1.6
2107,p11,hydro,none,4.4
2107,p33,hydro,none,7.8
2107,p85,hydro,none,7.8
2108,p109,hydro,none,0.7
2108,p127,hydro,none,0.8
2108,p129,hydro,none,17.0
2108,p99,hydro,none,2.0
2109,p127,hydro,none,8.0
2109,p134,hydro,none,2.7
2109,p21,hydro,none,0.8
2110,p15,hydro,none,16.0
2110,p21,hydro,none,0.8999999999999999
2110,p5,hydro,none,3.3
2110,p81,hydro,none,0.6
